,Units,scenario,region,input,Year,value
249,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,Refined Liquids,2065,20.35801236999999
250,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,Refined Liquids,2070,20.122457560000004
251,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,Refined Liquids,2075,19.88630437000001
252,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,Refined Liquids,2080,19.77684977
253,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,Refined Liquids,2085,19.663426630000007
254,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,Refined Liquids,2090,19.547105730000006
255,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,Refined Liquids,2095,19.42530438
256,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,Refined Liquids,2100,19.304412129999985
257,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,H2,2025,0.00667769258
258,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,H2,2030,0.040370363494099996
259,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,H2,2035,0.1251716153146
260,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,H2,2040,0.21609812604650003
261,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,H2,2045,0.2798312665820001
262,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,H2,2050,0.31864347623
263,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,H2,2055,0.34289682897999996
264,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,H2,2060,0.37019619537
265,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,H2,2065,0.39693051479000013
266,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,H2,2070,0.42427420403
267,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,H2,2075,0.4643117795000001
268,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,H2,2080,0.5024064160199999
269,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,H2,2085,0.5331097543400001
270,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,H2,2090,0.5590217933799996
271,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,H2,2095,0.5777423184
272,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,H2,2100,0.5886178636999999
273,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,H2,2025,0.00198452
274,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,H2,2030,0.00950229
275,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,H2,2035,0.025161750235999997
276,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,H2,2040,0.03955870583
277,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,H2,2045,0.0557622892
278,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,H2,2050,0.086832726
279,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,H2,2055,0.12835183
280,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,H2,2060,0.18882035
281,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,H2,2065,0.26267081000000003
282,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,H2,2070,0.34115497
283,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,H2,2075,0.42092733
284,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,H2,2080,0.49330143
285,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,H2,2085,0.55750566
286,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,H2,2090,0.61497078
287,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,H2,2095,0.66196982
288,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,H2,2100,0.7027012300000001
289,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,Gas,2005,0.02825165
290,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,Gas,2010,0.05750779
291,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,Gas,2015,0.0818671
292,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,Gas,2020,0.10361680999999999
293,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,Gas,2025,0.10801811
294,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,Gas,2030,0.09431271000000001
295,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,Gas,2035,0.07950998000000001
296,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,Gas,2040,0.07058557700000001
297,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,Gas,2045,0.065355189
298,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,Gas,2050,0.061113748
299,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,Gas,2055,0.057084124
300,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,Gas,2060,0.0549117
301,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,Gas,2065,0.053072789999999995
302,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,Gas,2070,0.05115898
303,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,Gas,2075,0.04988524000000001
304,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,Gas,2080,0.04860494500000001
305,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,Gas,2085,0.04694826600000001
306,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,Gas,2090,0.045214396000000004
307,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,Gas,2095,0.04325595300000001
308,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,Gas,2100,0.041533761999999995
309,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,Electricity,2005,0.035649799999999995
310,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,Electricity,2010,0.0475202
311,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,Electricity,2015,0.0597364
312,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,Electricity,2020,0.074894442
313,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,Electricity,2025,0.10901323221699999
314,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,Electricity,2030,0.1990277554655
315,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,Electricity,2035,0.4159199225943699
316,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,Electricity,2040,0.7509140625141302
317,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,Electricity,2045,1.1168997098271005
318,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,Electricity,2050,1.4876021442999998
319,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,Electricity,2055,1.7751104641000002
320,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,Electricity,2060,2.0508423442
321,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,Electricity,2065,2.3355775809999995
322,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,Electricity,2070,2.634373020000001
323,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,Electricity,2075,2.9850396970000004
324,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,Electricity,2080,3.316728695000001
325,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,Electricity,2085,3.6023815729999993
326,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,Electricity,2090,3.8411880210000007
327,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,Electricity,2095,4.047014604
328,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,Electricity,2100,4.23727642
329,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,Refined Liquids,2005,1.695543
330,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,Refined Liquids,2010,2.7963299
331,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,Refined Liquids,2015,3.8639616
332,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,Refined Liquids,2020,4.74576737
333,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,Refined Liquids,2025,5.461326552
334,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,Refined Liquids,2030,6.106938864
335,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,Refined Liquids,2035,6.458454869000002
336,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,Refined Liquids,2040,6.740383966000004
337,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,Refined Liquids,2045,7.150871940000001
338,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,Refined Liquids,2050,7.692353699999998
339,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,Refined Liquids,2055,8.466417800000004
340,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,Refined Liquids,2060,9.296468350000001
341,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,Refined Liquids,2065,10.10716173000001
342,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,Refined Liquids,2070,10.870217959999989
343,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,Refined Liquids,2075,11.41789536
344,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,Refined Liquids,2080,11.99590879
345,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,Refined Liquids,2085,12.690340610000002
346,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,Refined Liquids,2090,13.479110869999998
347,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,Refined Liquids,2095,14.296138679999997
348,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,Refined Liquids,2100,15.105384129999997
349,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2,2025,0.0005831217749999999
350,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2,2030,0.00365636087314
351,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2,2035,0.01049847735501
352,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2,2040,0.018254842508331
353,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2,2045,0.02441727655214
354,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2,2050,0.02849546235539999
355,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2,2055,0.03159731753999999
356,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2,2060,0.03549422526899999
357,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2,2065,0.03989907489099999
358,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2,2070,0.044506344553
359,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2,2075,0.04993626111000001
360,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2,2080,0.05544983386399999
361,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2,2085,0.06154691365100001
362,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2,2090,0.068111552251
363,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2,2095,0.07503133708399998
364,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2,2100,0.08189930975999998
365,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2,2025,3.25829e-05
366,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2,2030,0.000140564
367,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2,2035,0.0003349418985
368,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2,2040,0.000531800389
369,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2,2045,0.0009290718999999999
370,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2,2050,0.001992069
371,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2,2055,0.003425402
372,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2,2060,0.005392509
373,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2,2065,0.007704902
374,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2,2070,0.010314226999999999
375,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2,2075,0.01330314
376,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2,2080,0.01615513
377,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2,2085,0.01921112
378,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2,2090,0.02246141
379,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2,2095,0.02581128
380,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2,2100,0.029866379999999998
381,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,Gas,2005,0.0033483399999999996
382,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,Gas,2010,0.038924429999999996
383,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,Gas,2015,0.04260767
384,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,Gas,2020,0.05221827999999999
385,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,Gas,2025,0.055574519999999995
386,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,Gas,2030,0.05274073200000001
387,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,Gas,2035,0.04750348000000001
388,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,Gas,2040,0.042580255
389,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,Gas,2045,0.040328354000000004
390,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,Gas,2050,0.039635245000000006
391,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,Gas,2055,0.04107666699999999
392,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,Gas,2060,0.04379977400000001
393,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,Gas,2065,0.04691848700000001
394,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,Gas,2070,0.049968805
395,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,Gas,2075,0.053782607999999996
396,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,Gas,2080,0.057914603
397,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,Gas,2085,0.06210986499999998
398,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,Gas,2090,0.066460028
399,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,Gas,2095,0.070813835
400,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,Gas,2100,0.07547839600000002
401,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,Electricity,2005,4.60985e-05
402,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,Electricity,2010,4.2098800000000004e-05
403,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,Electricity,2015,4.26988e-05
404,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,Electricity,2020,6.495201e-05
405,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,Electricity,2025,0.00267712515177
406,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,Electricity,2030,0.012661508586179
407,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,Electricity,2035,0.029310016814093003
408,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,Electricity,2040,0.053992610994111005
409,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,Electricity,2045,0.08205394441237998
410,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,Electricity,2050,0.11149101788799996
411,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,Electricity,2055,0.13523662215999996
412,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,Electricity,2060,0.1587348539
413,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,Electricity,2065,0.18307843919999997
414,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,Electricity,2070,0.2094175389
415,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,Electricity,2075,0.23963792880000004
416,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,Electricity,2080,0.27154044800000005
417,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,Electricity,2085,0.30489520320000013
418,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,Electricity,2090,0.33999228049999997
419,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,Electricity,2095,0.37687627580000016
420,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,Electricity,2100,0.4139582036
421,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,Refined Liquids,2005,0.251066144
422,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,Refined Liquids,2010,0.33063974999999995
423,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,Refined Liquids,2015,0.47623160000000003
424,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,Refined Liquids,2020,0.5615422323
425,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,Refined Liquids,2025,0.6378586097000001
426,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,Refined Liquids,2030,0.6969133105999998
427,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,Refined Liquids,2035,0.7279346783000001
428,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,Refined Liquids,2040,0.7632960339000001
429,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,Refined Liquids,2045,0.8202958617999998
430,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,Refined Liquids,2050,0.8978396177999995
431,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,Refined Liquids,2055,1.008111663
432,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,Refined Liquids,2060,1.139623108
433,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,Refined Liquids,2065,1.2847770909999996
434,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,Refined Liquids,2070,1.4428341830000002
435,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,Refined Liquids,2075,1.6169083189999998
436,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,Refined Liquids,2080,1.808648358
437,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,Refined Liquids,2085,2.012006219
438,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,Refined Liquids,2090,2.2269492899999994
439,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,Refined Liquids,2095,2.451237036
440,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,Refined Liquids,2100,2.6765170739999995
