,Units,scenario,region,sector,subsector,technology,Year,value
1006,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,H2 central production,nuclear,thermal splitting,2025,8.69003
1007,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,H2 central production,nuclear,thermal splitting,2030,8.65292
1008,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,H2 central production,nuclear,thermal splitting,2035,8.61773
1009,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,H2 central production,nuclear,thermal splitting,2040,8.58431
1010,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,H2 central production,nuclear,thermal splitting,2045,8.55302
1011,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,H2 central production,nuclear,thermal splitting,2050,8.52358
1012,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,H2 central production,nuclear,thermal splitting,2055,8.49574
1013,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,H2 central production,nuclear,thermal splitting,2060,8.46991
1014,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,H2 central production,nuclear,thermal splitting,2065,8.43948
1015,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,H2 central production,nuclear,thermal splitting,2070,8.40753
1016,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,H2 central production,nuclear,thermal splitting,2075,8.37708
1017,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,H2 central production,nuclear,thermal splitting,2080,8.34811
1018,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,H2 central production,nuclear,thermal splitting,2085,8.3202
1019,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,H2 central production,nuclear,thermal splitting,2090,8.29293
1020,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,H2 central production,nuclear,thermal splitting,2095,8.26613
1021,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,H2 central production,nuclear,thermal splitting,2100,8.23942
1022,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,H2 central production,solar,electrolysis,2005,26.3438
1023,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,H2 central production,solar,electrolysis,2010,26.3438
1024,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,H2 central production,solar,electrolysis,2015,26.3441
1025,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,H2 central production,solar,electrolysis,2020,19.9724
1026,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,H2 central production,solar,electrolysis,2025,15.9061
1027,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,H2 central production,solar,electrolysis,2030,13.1558
1028,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,H2 central production,solar,electrolysis,2035,11.2127
1029,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,H2 central production,solar,electrolysis,2040,9.70095
1030,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,H2 central production,solar,electrolysis,2045,8.88639
1031,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,H2 central production,solar,electrolysis,2050,8.24085
1032,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,H2 central production,solar,electrolysis,2055,8.0128
1033,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,H2 central production,solar,electrolysis,2060,7.8666
1034,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,H2 central production,solar,electrolysis,2065,7.72488
1035,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,H2 central production,solar,electrolysis,2070,7.65016
1036,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,H2 central production,solar,electrolysis,2075,7.62383
1037,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,H2 central production,solar,electrolysis,2080,7.62183
1038,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,H2 central production,solar,electrolysis,2085,7.61989
1039,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,H2 central production,solar,electrolysis,2090,7.61806
1040,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,H2 central production,solar,electrolysis,2095,7.61807
1041,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,H2 central production,solar,electrolysis,2100,7.61625
1042,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,H2 central production,wind,electrolysis,2005,11.9575
1043,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,H2 central production,wind,electrolysis,2010,12.3859
1044,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,H2 central production,wind,electrolysis,2015,12.8415
1045,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,H2 central production,wind,electrolysis,2020,11.6413
1046,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,H2 central production,wind,electrolysis,2025,10.6599
1047,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,H2 central production,wind,electrolysis,2030,9.81039
1048,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,H2 central production,wind,electrolysis,2035,9.02764
1049,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,H2 central production,wind,electrolysis,2040,8.32267
1050,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,H2 central production,wind,electrolysis,2045,7.83009
1051,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,H2 central production,wind,electrolysis,2050,7.40682
1052,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,H2 central production,wind,electrolysis,2055,7.16775
1053,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,H2 central production,wind,electrolysis,2060,6.95481
1054,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,H2 central production,wind,electrolysis,2065,6.7707
1055,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,H2 central production,wind,electrolysis,2070,6.62769
1056,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,H2 central production,wind,electrolysis,2075,6.5578
1057,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,H2 central production,wind,electrolysis,2080,6.60182
1058,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,H2 central production,wind,electrolysis,2085,6.6064
1059,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,H2 central production,wind,electrolysis,2090,6.59756
1060,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,H2 central production,wind,electrolysis,2095,6.57754
1061,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,H2 central production,wind,electrolysis,2100,6.55844
1062,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,H2 industrial,H2 delivery,H2 delivery,2020,10.9788
1063,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,H2 industrial,H2 delivery,H2 delivery,2025,11.1602
1064,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,H2 industrial,H2 delivery,H2 delivery,2030,7.70206
1065,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,H2 industrial,H2 delivery,H2 delivery,2035,7.78848
1066,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,H2 industrial,H2 delivery,H2 delivery,2040,7.93121
1067,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,H2 industrial,H2 delivery,H2 delivery,2045,7.99203
1068,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,H2 industrial,H2 delivery,H2 delivery,2050,8.1127
1069,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,H2 industrial,H2 delivery,H2 delivery,2055,8.17324
1070,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,H2 industrial,H2 delivery,H2 delivery,2060,8.15938
1071,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,H2 industrial,H2 delivery,H2 delivery,2065,8.15118
1072,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,H2 industrial,H2 delivery,H2 delivery,2070,8.15191
1073,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,H2 industrial,H2 delivery,H2 delivery,2075,8.1409
1074,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,H2 industrial,H2 delivery,H2 delivery,2080,8.20981
1075,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,H2 industrial,H2 delivery,H2 delivery,2085,8.2967
1076,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,H2 industrial,H2 delivery,H2 delivery,2090,8.38093
1077,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,H2 industrial,H2 delivery,H2 delivery,2095,8.49236
1078,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,H2 industrial,H2 delivery,H2 delivery,2100,8.60792
1079,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,H2 industrial,forecourt production,electrolysis,2005,17.7172
1080,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,H2 industrial,forecourt production,electrolysis,2010,17.5198
1081,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,H2 industrial,forecourt production,electrolysis,2015,17.788
1082,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,H2 industrial,forecourt production,electrolysis,2020,17.8722
1083,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,H2 industrial,forecourt production,electrolysis,2025,17.287
1084,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,H2 industrial,forecourt production,electrolysis,2030,16.336
1085,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,H2 industrial,forecourt production,electrolysis,2035,15.6715
1086,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,H2 industrial,forecourt production,electrolysis,2040,15.2663
1087,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,H2 industrial,forecourt production,electrolysis,2045,14.9022
1088,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,H2 industrial,forecourt production,electrolysis,2050,14.6691
1089,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,H2 industrial,forecourt production,electrolysis,2055,14.3567
1090,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,H2 industrial,forecourt production,electrolysis,2060,14.0105
1091,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,H2 industrial,forecourt production,electrolysis,2065,13.6603
1092,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,H2 industrial,forecourt production,electrolysis,2070,13.3586
1093,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,H2 industrial,forecourt production,electrolysis,2075,13.1831
1094,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,H2 industrial,forecourt production,electrolysis,2080,13.3706
1095,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,H2 industrial,forecourt production,electrolysis,2085,13.5289
1096,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,H2 industrial,forecourt production,electrolysis,2090,13.6259
1097,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,H2 industrial,forecourt production,electrolysis,2095,13.6705
1098,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,H2 industrial,forecourt production,electrolysis,2100,13.6545
1099,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,H2 liquid truck,H2 liquid truck,H2 liquid truck,2005,6.75037
1100,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,H2 liquid truck,H2 liquid truck,H2 liquid truck,2010,6.72452
1101,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,H2 liquid truck,H2 liquid truck,H2 liquid truck,2015,6.77192
1102,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,H2 liquid truck,H2 liquid truck,H2 liquid truck,2020,11.3876
1103,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,H2 liquid truck,H2 liquid truck,H2 liquid truck,2025,11.5747
1104,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,H2 liquid truck,H2 liquid truck,H2 liquid truck,2030,11.4536
1105,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,H2 liquid truck,H2 liquid truck,H2 liquid truck,2035,11.3526
1106,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,H2 liquid truck,H2 liquid truck,H2 liquid truck,2040,11.3416
1107,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,H2 liquid truck,H2 liquid truck,H2 liquid truck,2045,11.2903
1108,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,H2 liquid truck,H2 liquid truck,H2 liquid truck,2050,11.3003
1109,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,H2 liquid truck,H2 liquid truck,H2 liquid truck,2055,11.2351
1110,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,H2 liquid truck,H2 liquid truck,H2 liquid truck,2060,11.1021
1111,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,H2 liquid truck,H2 liquid truck,H2 liquid truck,2065,11.0369
1112,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,H2 liquid truck,H2 liquid truck,H2 liquid truck,2070,10.9753
1113,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,H2 liquid truck,H2 liquid truck,H2 liquid truck,2075,10.9069
1114,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,H2 liquid truck,H2 liquid truck,H2 liquid truck,2080,10.9604
1115,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,H2 liquid truck,H2 liquid truck,H2 liquid truck,2085,11.0273
1116,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,H2 liquid truck,H2 liquid truck,H2 liquid truck,2090,11.0847
1117,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,H2 liquid truck,H2 liquid truck,H2 liquid truck,2095,11.1613
1118,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,H2 liquid truck,H2 liquid truck,H2 liquid truck,2100,11.235
1119,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,H2 pipeline,H2 pipeline,H2 pipeline,2005,6.15542
1120,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,H2 pipeline,H2 pipeline,H2 pipeline,2010,6.15333
1121,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,H2 pipeline,H2 pipeline,H2 pipeline,2015,6.15616
1122,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,H2 pipeline,H2 pipeline,H2 pipeline,2020,10.6448
1123,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,H2 pipeline,H2 pipeline,H2 pipeline,2025,10.8215
1124,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,H2 pipeline,H2 pipeline,H2 pipeline,2030,6.88661
1125,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,H2 pipeline,H2 pipeline,H2 pipeline,2035,6.96531
1126,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,H2 pipeline,H2 pipeline,H2 pipeline,2040,7.09596
1127,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,H2 pipeline,H2 pipeline,H2 pipeline,2045,7.1532
1128,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,H2 pipeline,H2 pipeline,H2 pipeline,2050,7.26549
1129,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,H2 pipeline,H2 pipeline,H2 pipeline,2055,7.32477
1130,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,H2 pipeline,H2 pipeline,H2 pipeline,2060,7.31696
1131,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,H2 pipeline,H2 pipeline,H2 pipeline,2065,7.31205
1132,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,H2 pipeline,H2 pipeline,H2 pipeline,2070,7.31574
1133,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,H2 pipeline,H2 pipeline,H2 pipeline,2075,7.30864
1134,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,H2 pipeline,H2 pipeline,H2 pipeline,2080,7.37264
1135,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,H2 pipeline,H2 pipeline,H2 pipeline,2085,7.4535
1136,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,H2 pipeline,H2 pipeline,H2 pipeline,2090,7.5325
1137,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,H2 pipeline,H2 pipeline,H2 pipeline,2095,7.63727
1138,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,H2 pipeline,H2 pipeline,H2 pipeline,2100,7.74671
1139,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,H2 retail delivery,H2 retail delivery,H2 retail delivery,2005,1.25
1140,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,H2 retail delivery,H2 retail delivery,H2 retail delivery,2010,1.25
1141,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,H2 retail delivery,H2 retail delivery,H2 retail delivery,2015,1.25
1142,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,H2 retail delivery,H2 retail delivery,H2 retail delivery,2020,12.2288
1143,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,H2 retail delivery,H2 retail delivery,H2 retail delivery,2025,12.4102
1144,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,H2 retail delivery,H2 retail delivery,H2 retail delivery,2030,8.95206
1145,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,H2 retail delivery,H2 retail delivery,H2 retail delivery,2035,9.03848
1146,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,H2 retail delivery,H2 retail delivery,H2 retail delivery,2040,9.18121
1147,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,H2 retail delivery,H2 retail delivery,H2 retail delivery,2045,9.24203
1148,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,H2 retail delivery,H2 retail delivery,H2 retail delivery,2050,9.3627
1149,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,H2 retail delivery,H2 retail delivery,H2 retail delivery,2055,9.42324
1150,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,H2 retail delivery,H2 retail delivery,H2 retail delivery,2060,9.40938
1151,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,H2 retail delivery,H2 retail delivery,H2 retail delivery,2065,9.40118
1152,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,H2 retail delivery,H2 retail delivery,H2 retail delivery,2070,9.40191
1153,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,H2 retail delivery,H2 retail delivery,H2 retail delivery,2075,9.3909
1154,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,H2 retail delivery,H2 retail delivery,H2 retail delivery,2080,9.45981
1155,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,H2 retail delivery,H2 retail delivery,H2 retail delivery,2085,9.5467
1156,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,H2 retail delivery,H2 retail delivery,H2 retail delivery,2090,9.63093
1157,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,H2 retail delivery,H2 retail delivery,H2 retail delivery,2095,9.74236
1158,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,H2 retail delivery,H2 retail delivery,H2 retail delivery,2100,9.85792
1159,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,H2 retail dispensing,H2 retail dispensing,H2 retail dispensing,2005,1.25
1160,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,H2 retail dispensing,H2 retail dispensing,H2 retail dispensing,2010,1.25
1161,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,H2 retail dispensing,H2 retail dispensing,H2 retail dispensing,2015,1.25
1162,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,H2 retail dispensing,H2 retail dispensing,H2 retail dispensing,2020,16.3176
1163,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,H2 retail dispensing,H2 retail dispensing,H2 retail dispensing,2025,16.5939
1164,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,H2 retail dispensing,H2 retail dispensing,H2 retail dispensing,2030,15.828
1165,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,H2 retail dispensing,H2 retail dispensing,H2 retail dispensing,2035,15.8505
1166,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,H2 retail dispensing,H2 retail dispensing,H2 retail dispensing,2040,15.9571
1167,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,H2 retail dispensing,H2 retail dispensing,H2 retail dispensing,2045,15.9245
1168,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,H2 retail dispensing,H2 retail dispensing,H2 retail dispensing,2050,15.9435
1169,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,H2 retail dispensing,H2 retail dispensing,H2 retail dispensing,2055,15.883
1170,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,H2 retail dispensing,H2 retail dispensing,H2 retail dispensing,2060,15.7313
1171,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,H2 retail dispensing,H2 retail dispensing,H2 retail dispensing,2065,15.5929
1172,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,H2 retail dispensing,H2 retail dispensing,H2 retail dispensing,2070,15.4471
1173,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,H2 retail dispensing,H2 retail dispensing,H2 retail dispensing,2075,15.2857
1174,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,H2 retail dispensing,H2 retail dispensing,H2 retail dispensing,2080,15.2736
1175,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,H2 retail dispensing,H2 retail dispensing,H2 retail dispensing,2085,15.2657
1176,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,H2 retail dispensing,H2 retail dispensing,H2 retail dispensing,2090,15.2196
1177,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,H2 retail dispensing,H2 retail dispensing,H2 retail dispensing,2095,15.1569
1178,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,H2 retail dispensing,H2 retail dispensing,H2 retail dispensing,2100,14.9674
1179,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,H2 wholesale delivery,H2 liquid truck,H2 liquid truck,2020,11.3876
1180,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,H2 wholesale delivery,H2 liquid truck,H2 liquid truck,2025,11.5747
1181,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,H2 wholesale delivery,H2 liquid truck,H2 liquid truck,2030,11.4536
1182,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,H2 wholesale delivery,H2 liquid truck,H2 liquid truck,2035,11.3526
1183,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,H2 wholesale delivery,H2 liquid truck,H2 liquid truck,2040,11.3416
1184,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,H2 wholesale delivery,H2 liquid truck,H2 liquid truck,2045,11.2903
1185,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,H2 wholesale delivery,H2 liquid truck,H2 liquid truck,2050,11.3003
1186,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,H2 wholesale delivery,H2 liquid truck,H2 liquid truck,2055,11.2351
1187,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,H2 wholesale delivery,H2 liquid truck,H2 liquid truck,2060,11.1021
1188,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,H2 wholesale delivery,H2 liquid truck,H2 liquid truck,2065,11.0369
1189,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,H2 wholesale delivery,H2 liquid truck,H2 liquid truck,2070,10.9753
1190,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,H2 wholesale delivery,H2 liquid truck,H2 liquid truck,2075,10.9069
1191,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,H2 wholesale delivery,H2 liquid truck,H2 liquid truck,2080,10.9604
1192,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,H2 wholesale delivery,H2 liquid truck,H2 liquid truck,2085,11.0273
1193,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,H2 wholesale delivery,H2 liquid truck,H2 liquid truck,2090,11.0847
1194,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,H2 wholesale delivery,H2 liquid truck,H2 liquid truck,2095,11.1613
1195,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",China,H2 wholesale delivery,H2 liquid truck,H2 liquid truck,2100,11.235
