,region,sector,Year,value
636,South Asia,agricultural energy use,2060,0.0051872867900000005
637,South Asia,agricultural energy use,2065,0.005189717860000001
638,South Asia,agricultural energy use,2070,0.005251622159999999
639,South Asia,agricultural energy use,2075,0.00532555945
640,South Asia,agricultural energy use,2080,0.0053700747200000004
641,South Asia,agricultural energy use,2085,0.0053756778900000005
642,South Asia,agricultural energy use,2090,0.00534244434
643,South Asia,agricultural energy use,2095,0.00527619484
644,South Asia,agricultural energy use,2100,0.00518007415
645,South Asia,building,2025,0.00023049217
646,South Asia,building,2030,0.0029033102999999998
647,South Asia,building,2035,0.0072061503
648,South Asia,building,2040,0.013836702000000001
649,South Asia,building,2045,0.022379164
650,South Asia,building,2050,0.035349335999999995
651,South Asia,building,2055,0.04352794
652,South Asia,building,2060,0.053567746
653,South Asia,building,2065,0.06762162
654,South Asia,building,2070,0.08937998
655,South Asia,building,2075,0.11439927
656,South Asia,building,2080,0.14312154
657,South Asia,building,2085,0.17880489
658,South Asia,building,2090,0.2239726
659,South Asia,building,2095,0.28106804
660,South Asia,building,2100,0.3491229
661,South Asia,chemical energy use,2055,0.00153085
662,South Asia,chemical energy use,2060,0.0039010499999999997
663,South Asia,chemical energy use,2065,0.0071927399999999996
664,South Asia,chemical energy use,2070,0.01150628
665,South Asia,chemical energy use,2075,0.016735551
666,South Asia,chemical energy use,2080,0.022925198
667,South Asia,chemical energy use,2085,0.0300556319
668,South Asia,chemical energy use,2090,0.0377607967
669,South Asia,chemical energy use,2095,0.04556406376
670,South Asia,chemical energy use,2100,0.05308707043
671,South Asia,construction energy use,2025,1.14431e-05
672,South Asia,construction energy use,2030,4.251171e-05
673,South Asia,construction energy use,2035,0.00010013834999999999
674,South Asia,construction energy use,2040,0.000183609219
675,South Asia,construction energy use,2045,0.000283485
676,South Asia,construction energy use,2050,0.00038795092
677,South Asia,construction energy use,2055,0.00047538291000000005
678,South Asia,construction energy use,2060,0.0005475537999999999
679,South Asia,construction energy use,2065,0.0006110420199999999
680,South Asia,construction energy use,2070,0.00067330753
681,South Asia,construction energy use,2075,0.0007395443000000001
682,South Asia,construction energy use,2080,0.0008041841000000001
683,South Asia,construction energy use,2085,0.0008640395
684,South Asia,construction energy use,2090,0.000919876
685,South Asia,construction energy use,2095,0.00097321
686,South Asia,construction energy use,2100,0.0010258695000000002
687,South Asia,industry,2025,3.137432e-05
688,South Asia,industry,2030,0.00015610947
689,South Asia,industry,2035,0.00035160428
690,South Asia,industry,2040,0.0006375744319999999
691,South Asia,industry,2045,0.00103229804
692,South Asia,industry,2050,0.00154598398
693,South Asia,industry,2055,0.0021728809999999998
694,South Asia,industry,2060,0.0028956995000000004
695,South Asia,industry,2065,0.0037340064000000004
696,South Asia,industry,2070,0.0047677767
697,South Asia,industry,2075,0.0059445248999999995
698,South Asia,industry,2080,0.0071520175999999994
699,South Asia,industry,2085,0.0083374343
700,South Asia,industry,2090,0.0095624022
701,South Asia,industry,2095,0.010991698299999998
702,South Asia,industry,2100,0.01267504382
703,South Asia,mining energy use,2025,5.24879e-08
704,South Asia,mining energy use,2030,2.580655e-07
705,South Asia,mining energy use,2035,6.432259e-07
706,South Asia,mining energy use,2040,1.1520947e-06
707,South Asia,mining energy use,2045,1.7923449e-06
708,South Asia,mining energy use,2050,2.4062884e-06
709,South Asia,mining energy use,2055,2.887611e-06
710,South Asia,mining energy use,2060,3.298855e-06
711,South Asia,mining energy use,2065,3.69052e-06
712,South Asia,mining energy use,2070,4.105639e-06
713,South Asia,mining energy use,2075,4.527326e-06
714,South Asia,mining energy use,2080,4.923047e-06
715,South Asia,mining energy use,2085,5.285501e-06
716,South Asia,mining energy use,2090,5.61159e-06
717,South Asia,mining energy use,2095,5.904194e-06
718,South Asia,mining energy use,2100,6.166675e-06
719,South Asia,other industrial energy use,2025,0.00013734719999999997
720,South Asia,other industrial energy use,2030,0.0009350947
721,South Asia,other industrial energy use,2035,0.0024846685
722,South Asia,other industrial energy use,2040,0.0045699484
723,South Asia,other industrial energy use,2045,0.0066618021
724,South Asia,other industrial energy use,2050,0.00881723824
725,South Asia,other industrial energy use,2055,0.010968523356
726,South Asia,other industrial energy use,2060,0.013061538043999999
727,South Asia,other industrial energy use,2065,0.015036525500000002
728,South Asia,other industrial energy use,2070,0.01690282783
729,South Asia,other industrial energy use,2075,0.018701249110000002
730,South Asia,other industrial energy use,2080,0.020454544800000002
731,South Asia,other industrial energy use,2085,0.02215889815
732,South Asia,other industrial energy use,2090,0.023733236569999996
733,South Asia,other industrial energy use,2095,0.025156392280000002
734,South Asia,other industrial energy use,2100,0.026415596139999997
735,South Asia,process heat cement,2025,1.799458e-05
736,South Asia,process heat cement,2030,0.00032738147000000003
737,South Asia,process heat cement,2035,0.00131464868
738,South Asia,process heat cement,2040,0.00310123804
739,South Asia,process heat cement,2045,0.005227680740000001
740,South Asia,process heat cement,2050,0.0078017677
741,South Asia,process heat cement,2055,0.010861548281999998
742,South Asia,process heat cement,2060,0.014734648512
743,South Asia,process heat cement,2065,0.01923531807
744,South Asia,process heat cement,2070,0.02442800356
745,South Asia,process heat cement,2075,0.030414635909999998
746,South Asia,process heat cement,2080,0.0377700988
747,South Asia,process heat cement,2085,0.0466666082
748,South Asia,process heat cement,2090,0.0565569029
749,South Asia,process heat cement,2095,0.0671079238
750,South Asia,process heat cement,2100,0.07866596499999999
751,South Asia,transport,2025,0.001476812293
752,South Asia,transport,2030,0.008575736457
753,South Asia,transport,2035,0.027447158790999997
754,South Asia,transport,2040,0.045568985388600006
755,South Asia,transport,2045,0.0595501904139
756,South Asia,transport,2050,0.07009675397300001
757,South Asia,transport,2055,0.07834593250699999
758,South Asia,transport,2060,0.08808498429000002
759,South Asia,transport,2065,0.10086132607999998
760,South Asia,transport,2070,0.11947225590999999
761,South Asia,transport,2075,0.14137143644000003
762,South Asia,transport,2080,0.16584958917999998
763,South Asia,transport,2085,0.19632650506000002
764,South Asia,transport,2090,0.23283425938
765,South Asia,transport,2095,0.27431559057
766,South Asia,transport,2100,0.31856781892
