,sector,region,scenario,Year,value
273,electricity,Brazil,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2040,70.36152149746816
274,electricity,Brazil,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2045,78.10181081155307
275,electricity,Brazil,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2050,84.46841275093472
276,electricity,Brazil,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2055,90.06803039060578
277,electricity,Brazil,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2060,95.89434162244709
278,electricity,Brazil,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2065,97.78034732952162
279,electricity,Brazil,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2070,99.3738951002139
280,electricity,Brazil,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2075,99.80476258987225
281,electricity,Brazil,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2080,95.10282758798117
282,electricity,Brazil,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2085,90.77922002684659
283,electricity,Brazil,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2090,86.74018674656953
284,electricity,Brazil,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2095,83.34417192195167
285,electricity,Brazil,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2100,80.407534046883
286,electricity,China,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2005,665.0755369250114
287,electricity,China,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2010,954.5217516829805
288,electricity,China,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2015,1163.078336551509
289,electricity,China,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2020,1366.2217096324218
290,electricity,China,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2025,1538.51633839655
291,electricity,China,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2030,1625.1477373546493
292,electricity,China,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2035,1641.150421288553
293,electricity,China,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2040,1612.1128461439237
294,electricity,China,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2045,1565.9295451649289
295,electricity,China,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2050,1494.0647200494857
296,electricity,China,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2055,1430.7417117591965
297,electricity,China,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2060,1379.3763576698825
298,electricity,China,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2065,1339.7934410430269
299,electricity,China,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2070,1314.0070539163532
300,electricity,China,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2075,1254.8286534942465
301,electricity,China,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2080,1032.3646009136419
302,electricity,China,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2085,866.5216378387801
303,electricity,China,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2090,746.2771894070967
304,electricity,China,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2095,656.9795627854655
305,electricity,China,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2100,584.3267478816234
306,electricity,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2005,160.05087296117136
307,electricity,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2010,224.50227048894538
308,electricity,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2015,303.2728023066301
309,electricity,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2020,400.2767660378653
310,electricity,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2025,501.6593996304383
311,electricity,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2030,608.7289886926278
312,electricity,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2035,716.4169305838773
313,electricity,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2040,808.581747446947
314,electricity,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2045,895.1075315577792
315,electricity,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2050,972.1487363056723
316,electricity,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2055,1047.388990805327
317,electricity,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2060,1125.0600127003804
318,electricity,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2065,1199.8296700653452
319,electricity,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2070,1270.7147808171496
320,electricity,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2075,1326.5951102591864
321,electricity,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2080,1304.9890283267516
322,electricity,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2085,1282.9783955124258
323,electricity,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2090,1246.9217614727813
324,electricity,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2095,1201.3121178274184
325,electricity,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2100,1158.70066699693
326,electricity,South Asia,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2005,5.99172851069684
327,electricity,South Asia,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2010,8.072375046389844
328,electricity,South Asia,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2015,12.574186066331956
329,electricity,South Asia,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2020,17.51671474183816
330,electricity,South Asia,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2025,21.453431705147256
331,electricity,South Asia,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2030,25.453558012210806
332,electricity,South Asia,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2035,29.29685126741408
333,electricity,South Asia,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2040,34.118982228240306
334,electricity,South Asia,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2045,39.36721385780446
335,electricity,South Asia,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2050,45.0257014985149
336,electricity,South Asia,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2055,51.178690863142386
337,electricity,South Asia,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2060,58.02463860649825
338,electricity,South Asia,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2065,63.74025488860339
339,electricity,South Asia,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2070,69.23886026075627
340,electricity,South Asia,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2075,74.56197007816768
341,electricity,South Asia,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2080,78.17061161369085
342,electricity,South Asia,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2085,81.95095732562157
343,electricity,South Asia,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2090,85.94362409256051
344,electricity,South Asia,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2095,90.36946727564053
345,electricity,South Asia,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2100,96.04843637632055
346,industry,Africa_Western,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2005,272.97521060234305
347,industry,Africa_Western,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2010,280.7825365616254
348,industry,Africa_Western,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2015,391.2503038071265
349,industry,Africa_Western,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2020,1285.6093050956156
350,industry,Africa_Western,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2025,1790.9686430830159
351,industry,Africa_Western,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2030,2421.230448483241
352,industry,Africa_Western,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2035,3232.3724857900984
353,industry,Africa_Western,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2040,4272.898116907071
354,industry,Africa_Western,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2045,5646.109403025061
355,industry,Africa_Western,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2050,7452.047450722051
356,industry,Africa_Western,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2055,9616.912544615801
357,industry,Africa_Western,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2060,11981.525611115847
358,industry,Africa_Western,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2065,14402.285470438079
359,industry,Africa_Western,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2070,16724.399994463503
360,industry,Africa_Western,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2075,18809.366286352688
361,industry,Africa_Western,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2080,20602.461691422694
362,industry,Africa_Western,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2085,22160.682501940584
363,industry,Africa_Western,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2090,23482.6497572234
364,industry,Africa_Western,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2095,24581.55289063318
365,industry,Africa_Western,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2100,25510.81624142568
366,industry,Brazil,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2005,1179.7444068543416
367,industry,Brazil,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2010,1400.2886171788498
368,industry,Brazil,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2015,1453.0230132786648
369,industry,Brazil,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2020,3773.008839337191
370,industry,Brazil,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2025,4135.7506080279
371,industry,Brazil,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2030,4329.446880853836
372,industry,Brazil,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2035,4403.419937425258
373,industry,Brazil,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2040,4367.124244658493
374,industry,Brazil,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2045,4246.995325894646
375,industry,Brazil,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2050,4107.386380824005
376,industry,Brazil,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2055,4033.2407857293065
377,industry,Brazil,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2060,4018.2588394204668
378,industry,Brazil,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2065,3994.562996150591
379,industry,Brazil,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2070,3991.4693706050907
380,industry,Brazil,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2075,3981.8422423678307
381,industry,Brazil,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2080,3956.925349772539
382,industry,Brazil,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2085,3906.7701689420574
383,industry,Brazil,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2090,3834.8964589701845
384,industry,Brazil,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2095,3747.4705919277894
385,industry,Brazil,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2100,3659.1895132302543
386,industry,China,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2005,29134.57851476542
387,industry,China,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2010,43322.84423249588
388,industry,China,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2015,44700.958426980935
389,industry,China,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2020,111783.92451300236
390,industry,China,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2025,115238.32027307244
391,industry,China,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2030,114174.74306978438
392,industry,China,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2035,111217.99525952486
393,industry,China,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2040,108208.55797480367
394,industry,China,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2045,104045.09250135967
395,industry,China,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2050,98947.16886845605
396,industry,China,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2055,93051.69023945647
397,industry,China,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2060,86806.30686615955
398,industry,China,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2065,80598.92221810459
399,industry,China,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2070,74774.14777045322
400,industry,China,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2075,69303.7413054835
401,industry,China,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2080,64207.345829307415
402,industry,China,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2085,59450.83482805861
403,industry,China,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2090,55278.990242695225
404,industry,China,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2095,51717.84473517232
405,industry,China,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2100,48928.03528994696
406,industry,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2005,3212.858380399374
407,industry,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2010,5311.923192195552
408,industry,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2015,6366.150938919411
409,industry,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2020,21725.792933480923
410,industry,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2025,26335.196718170875
411,industry,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2030,30195.702171672656
412,industry,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2035,34143.78701859764
413,industry,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2040,38729.51750237306
414,industry,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2045,43299.50887745428
415,industry,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2050,47570.45921218804
416,industry,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2055,51485.89974355199
417,industry,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2060,54887.929067932426
418,industry,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2065,57602.203728463
419,industry,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2070,59558.66437682675
420,industry,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2075,60654.41625994972
421,industry,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2080,61098.60759845396
422,industry,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2085,60959.03791074739
423,industry,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2090,60383.53801077732
424,industry,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2095,59413.823234809846
425,industry,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2100,58205.925371158
426,industry,South Asia,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2005,147.78012174302816
427,industry,South Asia,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2010,199.38962441763533
428,industry,South Asia,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2015,330.5036163075288
429,industry,South Asia,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2020,1065.667224020132
430,industry,South Asia,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2025,1450.218256045009
431,industry,South Asia,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2030,1873.9247704347724
432,industry,South Asia,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2035,2301.86970442694
433,industry,South Asia,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2040,2780.4564399434835
434,industry,South Asia,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2045,3332.4291189376813
435,industry,South Asia,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2050,3949.629783857319
436,industry,South Asia,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2055,4638.245285575155
437,industry,South Asia,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2060,5343.295647543612
438,industry,South Asia,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2065,6015.0316823412295
439,industry,South Asia,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2070,6638.523077736597
440,industry,South Asia,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2075,7221.1217427269285
441,industry,South Asia,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2080,7740.8749718166555
442,industry,South Asia,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2085,8197.534712232859
443,industry,South Asia,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2090,8590.652238274894
444,industry,South Asia,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2095,8925.510087600162
445,industry,South Asia,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2100,9231.974176311249
446,transportation,Africa_Western,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2005,981.8602110400313
447,transportation,Africa_Western,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2010,1176.348051850749
448,transportation,Africa_Western,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2015,1646.401706800136
449,transportation,Africa_Western,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2020,2051.2418572038687
450,transportation,Africa_Western,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2025,2438.0940272727535
451,transportation,Africa_Western,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2030,2771.7881294217304
452,transportation,Africa_Western,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2035,3054.1435616024683
453,transportation,Africa_Western,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2040,3433.0739148179573
454,transportation,Africa_Western,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2045,3958.7312138707116
455,transportation,Africa_Western,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2050,4647.313329868991
456,transportation,Africa_Western,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2055,5611.16482512942
457,transportation,Africa_Western,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2060,6824.439520101706
458,transportation,Africa_Western,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2065,8190.012759683082
459,transportation,Africa_Western,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2070,9669.915482467988
460,transportation,Africa_Western,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2075,11229.785242623395
461,transportation,Africa_Western,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2080,12837.521174468828
462,transportation,Africa_Western,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2085,14516.73044909387
463,transportation,Africa_Western,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2090,16255.749126722758
464,transportation,Africa_Western,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2095,18037.24206516696
465,transportation,Africa_Western,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2100,19792.827025593393
466,transportation,Brazil,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2005,2811.7961986577293
467,transportation,Brazil,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2010,3577.8584176158256
468,transportation,Brazil,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2015,4167.351597504205
469,transportation,Brazil,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2020,4265.5516260179875
470,transportation,Brazil,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2025,4245.446914920707
471,transportation,Brazil,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2030,4070.3987686323153
472,transportation,Brazil,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2035,3873.67144131297
473,transportation,Brazil,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2040,3605.008754519158
474,transportation,Brazil,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2045,3319.1725417170755
475,transportation,Brazil,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2050,3028.99720217417
476,transportation,Brazil,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2055,2955.013292187455
477,transportation,Brazil,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2060,3018.0611418880267
478,transportation,Brazil,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2065,3125.9027156276557
479,transportation,Brazil,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2070,3331.5240805865747
480,transportation,Brazil,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2075,3585.4473222506876
481,transportation,Brazil,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2080,3868.5441330872954
482,transportation,Brazil,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2085,4145.375814370117
483,transportation,Brazil,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2090,4398.894236610879
484,transportation,Brazil,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2095,4632.715357427089
485,transportation,Brazil,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2100,4841.589726189134
486,transportation,China,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2005,8264.351494503524
487,transportation,China,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2010,12232.176490399444
488,transportation,China,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2015,16742.69911419151
489,transportation,China,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2020,19860.25299444271
490,transportation,China,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2025,21853.11337408333
491,transportation,China,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2030,23142.703895361523
492,transportation,China,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2035,23455.32883547386
493,transportation,China,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2040,23435.944222904895
494,transportation,China,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2045,23067.295691217216
495,transportation,China,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2050,22393.78189369918
496,transportation,China,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2055,21863.122242267254
497,transportation,China,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2060,21579.70058961679
498,transportation,China,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2065,21379.392114470284
499,transportation,China,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2070,21346.674836057893
500,transportation,China,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2075,21347.58874385637
501,transportation,China,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2080,21475.315253391076
502,transportation,China,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2085,21539.641017508497
503,transportation,China,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2090,21534.02581991491
504,transportation,China,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2095,21474.034179482078
505,transportation,China,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2100,21399.051037160287
506,transportation,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2005,2151.04979593018
507,transportation,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2010,3558.512002038768
508,transportation,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2015,4912.728083559927
509,transportation,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2020,6022.954660785227
510,transportation,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2025,6824.25774188961
511,transportation,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2030,7460.27291014288
512,transportation,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2035,7711.077490238966
513,transportation,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2040,7837.962942960749
514,transportation,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2045,8058.805810102621
515,transportation,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2050,8478.09823610328
516,transportation,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2055,9253.010301986053
517,transportation,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2060,10189.483916411566
518,transportation,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2065,11159.750292208504
519,transportation,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2070,12117.65835966576
520,transportation,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2075,12818.874431511773
521,transportation,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2080,13532.52690549259
522,transportation,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2085,14347.20432124199
523,transportation,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2090,15243.876738163612
524,transportation,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2095,16154.167219560395
525,transportation,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2100,17045.751101706588
526,transportation,South Asia,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2005,317.9663435443702
527,transportation,South Asia,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2010,449.9853950425131
528,transportation,South Asia,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2015,635.6185746529617
529,transportation,South Asia,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2020,749.7408773812828
530,transportation,South Asia,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2025,840.2348921721233
531,transportation,South Asia,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2030,902.0570077705758
532,transportation,South Asia,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2035,924.8503890036424
533,transportation,South Asia,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2040,948.8450634370785
534,transportation,South Asia,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2045,998.6640891089124
535,transportation,South Asia,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2050,1079.8557508798492
536,transportation,South Asia,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2055,1208.8597813359806
537,transportation,South Asia,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2060,1370.0364749150979
538,transportation,South Asia,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2065,1550.7606771144456
539,transportation,South Asia,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2070,1749.3904308367225
540,transportation,South Asia,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2075,1968.7450616301157
541,transportation,South Asia,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2080,2209.0115451429288
542,transportation,South Asia,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2085,2461.9936840474256
543,transportation,South Asia,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2090,2728.06071190718
544,transportation,South Asia,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2095,3005.286754122351
545,transportation,South Asia,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2100,3285.379659966929
