,Year,region,mode,technology,value
1322,2095,India,rail,FCEV,0.0518951
1325,2095,India,road,BEV,3.377610292
1326,2095,India,road,FCEV,0.318630234
1330,2095,India,shipping,BEV,0.062307799999999997
1331,2095,India,shipping,FCEV,0.09227755
1334,2095,South Asia,aviation,BEV,0.07383112
1337,2095,South Asia,rail,BEV,0.002149905
1338,2095,South Asia,rail,Electric,0.0147421824
1339,2095,South Asia,rail,FCEV,0.001527941
1342,2095,South Asia,road,BEV,0.7311357576999999
1343,2095,South Asia,road,FCEV,0.13472554957
1347,2095,South Asia,shipping,BEV,0.049715470000000005
1348,2095,South Asia,shipping,FCEV,0.07299520999999999
1351,2100,Africa_Western,aviation,BEV,1.2085332999999998
1354,2100,Africa_Western,rail,BEV,0.00366461
1355,2100,Africa_Western,rail,Electric,0.0066358811
1356,2100,Africa_Western,rail,FCEV,0.00423393
1359,2100,Africa_Western,road,BEV,1.717257669
1360,2100,Africa_Western,road,FCEV,0.5082520351
1363,2100,Africa_Western,shipping,BEV,0.073283
1364,2100,Africa_Western,shipping,FCEV,0.17868166
1367,2100,Brazil,aviation,BEV,0.07878452999999999
1370,2100,Brazil,rail,BEV,0.0092969
1371,2100,Brazil,rail,Electric,0.03867299
1372,2100,Brazil,rail,FCEV,0.0142504
1375,2100,Brazil,road,BEV,1.02392588
1376,2100,Brazil,road,FCEV,0.47961485
1380,2100,Brazil,shipping,BEV,0.023074169999999998
1381,2100,Brazil,shipping,FCEV,0.2352022
1384,2100,China,aviation,BEV,1.01851298
1387,2100,China,rail,BEV,0.223784
1388,2100,China,rail,Electric,0.20208379999999998
1389,2100,China,rail,FCEV,0.286005
1392,2100,China,road,BEV,0.74129723
1393,2100,China,road,FCEV,0.380145362
1397,2100,China,shipping,BEV,0.6035269999999999
1398,2100,China,shipping,FCEV,1.005283
1401,2100,India,aviation,BEV,1.3179680200000001
1404,2100,India,rail,BEV,0.0388749
1405,2100,India,rail,Electric,0.07529558
1406,2100,India,rail,FCEV,0.0519739
1409,2100,India,road,BEV,3.490655532
1410,2100,India,road,FCEV,0.3218500062
1414,2100,India,shipping,BEV,0.0774257
1415,2100,India,shipping,FCEV,0.13258395
1418,2100,South Asia,aviation,BEV,0.08570936000000001
1421,2100,South Asia,rail,BEV,0.00231109
1422,2100,South Asia,rail,Electric,0.016570729800000003
1423,2100,South Asia,rail,FCEV,0.001650369
1426,2100,South Asia,road,BEV,0.7651650905999999
1427,2100,South Asia,road,FCEV,0.14212727992000002
1431,2100,South Asia,shipping,BEV,0.05389121
1432,2100,South Asia,shipping,FCEV,0.08764386999999998
