,Year,region,mode,technology,value
1320,2095,India,rail,BEV,0.0717584
1321,2095,India,rail,Electric,0.1433549
1322,2095,India,rail,FCEV,0.106219
1325,2095,India,road,BEV,2.4400547499999994
1326,2095,India,road,FCEV,0.742525846
1330,2095,India,shipping,BEV,0.005909924
1331,2095,India,shipping,FCEV,0.0140916
1334,2095,South Asia,aviation,BEV,0.031683088
1337,2095,South Asia,rail,BEV,0.00415925
1338,2095,South Asia,rail,Electric,0.0196130721
1339,2095,South Asia,rail,FCEV,0.003971499999999999
1342,2095,South Asia,road,BEV,0.7205265399999999
1343,2095,South Asia,road,FCEV,0.24871986840000002
1347,2095,South Asia,shipping,BEV,0.0038377033
1348,2095,South Asia,shipping,FCEV,0.0026709790000000004
1351,2100,Africa_Western,aviation,BEV,0.594194872
1354,2100,Africa_Western,rail,BEV,0.00994082
1355,2100,Africa_Western,rail,Electric,0.0084951815
1356,2100,Africa_Western,rail,FCEV,0.013189
1359,2100,Africa_Western,road,BEV,2.37901666
1360,2100,Africa_Western,road,FCEV,0.997309502
1363,2100,Africa_Western,shipping,BEV,0.007633643
1364,2100,Africa_Western,shipping,FCEV,0.012118960000000002
1367,2100,Brazil,aviation,BEV,0.057353085
1370,2100,Brazil,rail,BEV,0.00966733
1371,2100,Brazil,rail,Electric,0.03233469
1372,2100,Brazil,rail,FCEV,0.0143405
1375,2100,Brazil,road,BEV,0.6378197700000001
1376,2100,Brazil,road,FCEV,0.21238278
1380,2100,Brazil,shipping,BEV,0.004026433
1381,2100,Brazil,shipping,FCEV,0.00650475
1384,2100,China,aviation,BEV,0.609814899
1387,2100,China,rail,BEV,0.287187
1388,2100,China,rail,Electric,0.28019449999999996
1389,2100,China,rail,FCEV,0.38472
1392,2100,China,road,BEV,0.63887921
1393,2100,China,road,FCEV,0.330001734
1397,2100,China,shipping,BEV,0.08577585
1398,2100,China,shipping,FCEV,0.0839146
1401,2100,India,aviation,BEV,0.716302589
1404,2100,India,rail,BEV,0.0753513
1405,2100,India,rail,Electric,0.1462488
1406,2100,India,rail,FCEV,0.11133
1409,2100,India,road,BEV,2.5342436200000003
1410,2100,India,road,FCEV,0.7646537049999999
1414,2100,India,shipping,BEV,0.00626804
1415,2100,India,shipping,FCEV,0.014088920000000001
1418,2100,South Asia,aviation,BEV,0.037480091
1421,2100,South Asia,rail,BEV,0.0046009399999999995
1422,2100,South Asia,rail,Electric,0.0243195347
1423,2100,South Asia,rail,FCEV,0.00439367
1426,2100,South Asia,road,BEV,0.7791570159999999
1427,2100,South Asia,road,FCEV,0.2700926926
1431,2100,South Asia,shipping,BEV,0.0044058147999999995
1432,2100,South Asia,shipping,FCEV,0.003106489
