,sector,region,scenario,Year,value
245,building,Africa_Western,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2020,4.232549457286174
246,building,Africa_Western,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2025,4.967489987627569
247,building,Africa_Western,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2030,6.370716892462916
248,building,Africa_Western,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2035,8.230801780073294
249,building,Africa_Western,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2040,9.955184920696457
250,building,Africa_Western,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2045,11.94629316447121
251,building,Africa_Western,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2050,14.578345084969683
252,building,Africa_Western,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2055,17.06616091182947
253,building,Africa_Western,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2060,19.18328505265681
254,building,Africa_Western,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2065,20.507240017154906
255,building,Africa_Western,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2070,20.768436952098014
256,building,Africa_Western,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2075,20.227571591831417
257,building,Africa_Western,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2080,19.398158489411074
258,building,Africa_Western,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2085,18.822822155102838
259,building,Africa_Western,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2090,18.10537661878068
260,building,Africa_Western,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2095,17.345864441767066
261,building,Africa_Western,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2100,16.60875565038476
262,building,Brazil,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2005,5.439773100280171
263,building,Brazil,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2010,5.415186092495104
264,building,Brazil,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2015,5.429488263726944
265,building,Brazil,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2020,4.493238061516457
266,building,Brazil,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2025,4.233822798303536
267,building,Brazil,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2030,4.057263811974041
268,building,Brazil,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2035,4.010141707256904
269,building,Brazil,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2040,3.8618505606726075
270,building,Brazil,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2045,3.558557231407497
271,building,Brazil,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2050,3.270604181944533
272,building,Brazil,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2055,3.069300529387096
273,building,Brazil,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2060,2.950573740854887
274,building,Brazil,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2065,2.8557205144365154
275,building,Brazil,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2070,2.8037505899790256
276,building,Brazil,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2075,2.75818768874273
277,building,Brazil,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2080,2.7236819910412704
278,building,Brazil,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2085,2.664819966988236
279,building,Brazil,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2090,2.5747011435883653
280,building,Brazil,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2095,2.4490075975247585
281,building,Brazil,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2100,2.3401050261648857
282,building,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2005,128.57509601672115
283,building,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2010,146.13189889323158
284,building,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2015,175.1314104674575
285,building,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2020,191.69795601325868
286,building,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2025,203.75483038571238
287,building,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2030,204.5394399616331
288,building,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2035,202.79455603540063
289,building,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2040,198.5928164867462
290,building,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2045,193.16291775371093
291,building,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2050,186.16068535967423
292,building,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2055,178.42108134977641
293,building,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2060,169.31919563114036
294,building,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2065,156.43709234499053
295,building,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2070,145.879992195717
296,building,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2075,136.33892308983093
297,building,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2080,129.50152485416552
298,building,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2085,123.54333763907798
299,building,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2090,118.79358646419736
300,building,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2095,113.9658372468059
301,building,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2100,114.6139381458604
302,building,India,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2005,29.72715123456406
303,building,India,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2010,37.14857734277936
304,building,India,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2015,38.66185568238027
305,building,India,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2020,46.56762500669105
306,building,India,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2025,51.769984839300065
307,building,India,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2030,52.29019070099508
308,building,India,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2035,53.116773250038065
309,building,India,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2040,52.99417251099011
310,building,India,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2045,52.62552752067279
311,building,India,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2050,52.07973265045019
312,building,India,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2055,50.41730428933924
313,building,India,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2060,47.58926587750621
314,building,India,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2065,43.98822278447414
315,building,India,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2070,39.30695715751601
316,building,India,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2075,34.62076441711907
317,building,India,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2080,31.298363081072374
318,building,India,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2085,28.742726973399137
319,building,India,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2090,26.26537741445913
320,building,India,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2095,23.752129236594122
321,building,India,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2100,21.589797160748297
322,building,South Asia,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2005,5.526990823295951
323,building,South Asia,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2010,6.658937832383671
324,building,South Asia,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2015,8.417975589064731
325,building,South Asia,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2020,9.125207968824453
326,building,South Asia,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2025,10.205382022428672
327,building,South Asia,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2030,11.813836756200372
328,building,South Asia,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2035,13.71621547104673
329,building,South Asia,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2040,15.575469504632167
330,building,South Asia,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2045,17.28218927766341
331,building,South Asia,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2050,19.2651017942801
332,building,South Asia,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2055,21.507958198909694
333,building,South Asia,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2060,23.576556160169183
334,building,South Asia,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2065,25.35082773816038
335,building,South Asia,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2070,27.066799546773716
336,building,South Asia,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2075,28.679928217806314
337,building,South Asia,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2080,30.152188059062716
338,building,South Asia,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2085,31.705606290020135
339,building,South Asia,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2090,33.3248942226105
340,building,South Asia,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2095,34.61746512766335
341,building,South Asia,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2100,37.494055968084965
342,csp_backup,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2020,2.8615037330000002e-05
343,csp_backup,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2025,2.42646447906e-05
344,csp_backup,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2030,3.70557448125e-05
345,csp_backup,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2035,5.48346679316e-05
346,csp_backup,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2040,7.12496362371e-05
347,delivered biomass,Africa_Western,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2005,-1.99999711959e-05
348,delivered biomass,Africa_Western,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2015,-3.00000286538e-05
349,delivered biomass,Africa_Western,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2025,-0.0001299998790071
350,delivered biomass,Africa_Western,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2035,-0.0001100001385204
351,delivered biomass,Africa_Western,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2060,-0.000499999942977
352,delivered biomass,Africa_Western,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2065,-0.0002000000154016
353,delivered biomass,Africa_Western,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2070,-0.0009000002956376
354,delivered biomass,Africa_Western,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2075,-0.0008999994256063
355,delivered biomass,Africa_Western,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2100,-0.0005999998760362
356,delivered biomass,Brazil,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2005,-0.0001200000000023
357,delivered biomass,Brazil,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2010,-5.99999947528e-05
358,delivered biomass,Brazil,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2015,-4.00000386286e-05
359,delivered biomass,Brazil,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2020,-1.99999745636e-05
360,delivered biomass,Brazil,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2025,-3.00000321271e-05
361,delivered biomass,Brazil,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2030,-7.99999465173e-05
362,delivered biomass,Brazil,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2035,-0.0001299999886251
363,delivered biomass,Brazil,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2040,-1.99999870484e-05
364,delivered biomass,Brazil,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2050,-2.99999628155e-05
365,delivered biomass,Brazil,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2060,-0.000129999641336
366,delivered biomass,Brazil,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2075,-9.00002172345e-05
367,delivered biomass,Brazil,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2080,-9.00002080438e-05
368,delivered biomass,Brazil,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2085,-3.99999965207e-05
369,delivered biomass,Brazil,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2095,-7.99999630041e-05
370,delivered biomass,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2010,-1.3999952914e-06
371,delivered biomass,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2015,-5.299975987e-06
372,delivered biomass,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2020,-2.99999572239e-05
373,delivered biomass,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2035,-8.99999847491e-05
374,delivered biomass,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2055,-4.9999965631e-05
375,delivered biomass,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2060,-0.0001099997054352
376,delivered biomass,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2070,-2.99999988326e-05
377,delivered biomass,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2085,-0.0001199997596817
378,delivered biomass,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2095,-0.0001399995177955
379,delivered biomass,India,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2015,-5.99999349493e-05
380,delivered biomass,India,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2020,-5.99999779618e-05
381,delivered biomass,India,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2025,-8.00003000672e-05
382,delivered biomass,India,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2035,-0.0004199972824462
383,delivered biomass,India,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2045,-0.0002599990178386
384,delivered biomass,India,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2055,-4.99999971134e-05
385,delivered biomass,India,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2065,-0.0001000000669672
386,delivered biomass,India,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2070,-8.99998750868e-05
387,delivered biomass,India,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2080,-0.0004399981390064
388,delivered biomass,India,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2090,-0.0002299996932286
389,delivered biomass,South Asia,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2005,-3.8999952929e-06
390,delivered biomass,South Asia,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2015,-8.9999855738e-06
391,delivered biomass,South Asia,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2025,-9.9999970396e-06
392,delivered biomass,South Asia,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2030,-1.40000105939e-05
393,delivered biomass,South Asia,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2035,-1.0000012571e-06
394,delivered biomass,South Asia,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2040,-3.69999279732e-05
395,delivered biomass,South Asia,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2045,-7.299979654190001e-05
396,delivered biomass,South Asia,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2050,-9.9999966769e-06
397,delivered biomass,South Asia,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2060,-9.99998439833e-05
398,delivered biomass,South Asia,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2065,-1.40000072741e-05
399,delivered biomass,South Asia,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2070,-0.00013799964707089999
400,delivered biomass,South Asia,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2080,-0.0001199997447772
401,delivered biomass,South Asia,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2090,-5.99999615253e-05
402,delivered biomass,South Asia,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2095,-0.0002099990319282
403,delivered biomass,South Asia,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2100,-5.99998887066e-05
404,district heat,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2005,4.949637164311119
405,district heat,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2010,12.455209230225007
406,district heat,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2015,14.059174553112937
407,district heat,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2020,137.66554832544932
408,district heat,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2025,163.59066858786667
409,district heat,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2030,178.86318894469827
410,district heat,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2035,186.15933425484508
411,district heat,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2040,191.31319304185598
412,district heat,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2045,190.54733239931923
413,district heat,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2050,186.81178330664287
414,district heat,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2055,177.4296861618134
415,district heat,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2060,166.90963982653886
416,district heat,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2065,157.57037649103566
417,district heat,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2070,148.2706705829084
418,district heat,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2075,139.67497704734768
419,district heat,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2080,133.33811925850932
420,district heat,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2085,125.82234597842375
421,district heat,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2090,118.23686000406525
422,district heat,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2095,111.12424108140841
423,district heat,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2100,102.42556914786242
424,electricity,Africa_Western,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2005,4.35600893147661
425,electricity,Africa_Western,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2010,6.082241777397658
426,electricity,Africa_Western,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2015,7.712051560376035
427,electricity,Africa_Western,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2020,11.59487207045956
428,electricity,Africa_Western,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2025,15.777350012096392
429,electricity,Africa_Western,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2030,24.571056288964062
430,electricity,Africa_Western,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2035,36.74668038177574
431,electricity,Africa_Western,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2040,53.14853666916005
432,electricity,Africa_Western,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2045,76.0378521169922
433,electricity,Africa_Western,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2050,106.25471710591252
434,electricity,Africa_Western,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2055,141.18193068236158
435,electricity,Africa_Western,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2060,183.32958721432033
436,electricity,Africa_Western,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2065,229.15389108545423
437,electricity,Africa_Western,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2070,281.0347100452271
438,electricity,Africa_Western,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2075,334.0819747701599
439,electricity,Africa_Western,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2080,386.4580854969241
440,electricity,Africa_Western,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2085,434.28546178896266
441,electricity,Africa_Western,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2090,477.675002250081
442,electricity,Africa_Western,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2095,512.2804472510171
443,electricity,Africa_Western,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2100,543.6442585094767
444,electricity,Brazil,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2005,5.380128341312679
445,electricity,Brazil,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2010,6.72724181081995
446,electricity,Brazil,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2015,16.51557019760193
447,electricity,Brazil,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2020,27.604867801741637
448,electricity,Brazil,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2025,36.332122578935824
449,electricity,Brazil,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2030,44.83189318356004
450,electricity,Brazil,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2035,53.259920603985734
451,electricity,Brazil,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2040,60.08646439087329
452,electricity,Brazil,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2045,65.80391697076033
453,electricity,Brazil,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2050,71.15500998071052
454,electricity,Brazil,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2055,76.65705413973629
455,electricity,Brazil,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2060,81.87684349724329
456,electricity,Brazil,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2065,84.71166662904243
457,electricity,Brazil,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2070,86.90866027545388
458,electricity,Brazil,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2075,88.36328181591514
459,electricity,Brazil,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2080,85.6991200018123
460,electricity,Brazil,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2085,83.84290952966403
461,electricity,Brazil,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2090,82.27967467614876
462,electricity,Brazil,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2095,80.86606481146251
463,electricity,Brazil,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2100,79.5039488773185
464,electricity,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2005,665.0730917803498
465,electricity,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2010,954.5215778121075
466,electricity,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2015,1163.0750679534488
467,electricity,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2020,1391.1919083356875
468,electricity,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2025,1581.4280178229976
469,electricity,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2030,1680.950518214956
470,electricity,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2035,1706.6972214300074
471,electricity,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2040,1683.2118094205307
472,electricity,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2045,1638.1939615085823
473,electricity,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2050,1567.4049157203062
474,electricity,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2055,1503.9313099738472
475,electricity,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2060,1451.658526564302
476,electricity,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2065,1411.0691397887374
477,electricity,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2070,1384.2938067961288
478,electricity,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2075,1323.6081382097295
479,electricity,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2080,1082.305965862617
480,electricity,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2085,903.3371226631106
481,electricity,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2090,774.9388495053383
482,electricity,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2095,680.9838471555654
483,electricity,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2100,606.9716484254774
484,electricity,India,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2005,160.0538204302294
485,electricity,India,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2010,224.50217048726273
486,electricity,India,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2015,303.42073756288846
487,electricity,India,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2020,400.25036329894084
488,electricity,India,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2025,508.52271164930426
489,electricity,India,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2030,627.15223587683
490,electricity,India,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2035,746.8354858001151
491,electricity,India,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2040,859.0896733626848
492,electricity,India,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2045,954.7803030030651
493,electricity,India,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2050,1042.5270890016352
494,electricity,India,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2055,1127.9253406217065
495,electricity,India,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2060,1213.880660390426
