,sector,region,scenario,Year,value
505,electricity,South Asia,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2055,14.482383132321678
506,electricity,South Asia,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2060,13.21937164869731
507,electricity,South Asia,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2065,11.727736000314252
508,electricity,South Asia,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2070,10.468584331525497
509,electricity,South Asia,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2075,9.769541605771023
510,electricity,South Asia,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2080,9.597333671812141
511,electricity,South Asia,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2085,9.539481392269831
512,electricity,South Asia,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2090,9.284876887770599
513,electricity,South Asia,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2095,8.7858673539354
514,electricity,South Asia,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2100,8.224580179469418
515,gas,Africa_Western,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2010,0.030907627992514602
516,gas,Africa_Western,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2020,0.0030354493056671135
517,gas,Africa_Western,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2025,0.0050119981388485
518,gas,Africa_Western,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2030,0.0058998047087838665
519,gas,Africa_Western,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2035,0.007844103172815895
520,gas,Africa_Western,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2040,0.014330434881794005
521,gas,Africa_Western,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2045,0.021822052178672256
522,gas,Africa_Western,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2050,0.024954167409236644
523,gas,Africa_Western,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2055,0.02309450644320482
524,gas,Africa_Western,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2060,0.0165341485143322
525,gas,Africa_Western,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2065,0.01042028650649579
526,gas,Africa_Western,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2070,0.006561121225241898
527,gas,Africa_Western,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2075,0.003892575140015897
528,gas,Africa_Western,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2080,0.002241211202489146
529,gas,Africa_Western,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2085,0.0011575550860111394
530,gas,Africa_Western,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2090,0.0005402832274788929
531,gas,Africa_Western,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2095,0.0002501801914111994
532,gas,Africa_Western,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2100,0.0001144137661201153
533,gas,Brazil,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2005,0.140281
534,gas,Brazil,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2010,0.5229626231936049
535,gas,Brazil,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2015,0.7126573743299903
536,gas,Brazil,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2020,0.8675226561656042
537,gas,Brazil,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2025,0.9870649113992898
538,gas,Brazil,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2030,1.0647539728953488
539,gas,Brazil,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2035,1.1031995633624838
540,gas,Brazil,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2040,1.1521230237843472
541,gas,Brazil,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2045,1.2052042958590405
542,gas,Brazil,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2050,1.2242057931556616
543,gas,Brazil,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2055,1.222576614096026
544,gas,Brazil,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2060,1.1907078683126147
545,gas,Brazil,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2065,1.1228438611089233
546,gas,Brazil,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2070,1.0452605213540038
547,gas,Brazil,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2075,0.9602670015175913
548,gas,Brazil,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2080,0.8700832273654909
549,gas,Brazil,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2085,0.7889859321963607
550,gas,Brazil,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2090,0.7124824276270642
551,gas,Brazil,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2095,0.6282644574236643
552,gas,Brazil,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2100,0.5255761505225727
553,gas,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2005,5.763826042557587
554,gas,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2010,5.171498974736172
555,gas,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2015,7.782844493911307
556,gas,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2020,11.675584246864656
557,gas,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2025,7.648694200599028
558,gas,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2030,5.650720251274684
559,gas,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2035,4.963687525154844
560,gas,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2040,5.272031699072933
561,gas,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2045,5.28120198303281
562,gas,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2050,4.754724671493623
563,gas,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2055,3.9769136310720836
564,gas,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2060,3.2641856053671976
565,gas,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2065,2.759306445160453
566,gas,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2070,2.4741899883459206
567,gas,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2075,2.2455498790680672
568,gas,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2080,2.001574303344665
569,gas,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2085,1.7582336469521642
570,gas,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2090,1.5240337044705197
571,gas,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2095,1.2791349414585982
572,gas,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2100,1.0525053092643453
573,gas,India,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2005,0.0180575
574,gas,India,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2010,0.022919046607409562
575,gas,India,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2015,0.23564524034930925
576,gas,India,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2020,0.30269773668122757
577,gas,India,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2025,0.3628234824327597
578,gas,India,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2030,0.4945136218919559
579,gas,India,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2035,0.7068981144127638
580,gas,India,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2040,0.9272129009318469
581,gas,India,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2045,1.0919770743077923
582,gas,India,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2050,1.1726152639296066
583,gas,India,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2055,1.154719721172205
584,gas,India,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2060,1.0772074044124078
585,gas,India,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2065,0.9720152646381399
586,gas,India,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2070,0.8730077404079323
587,gas,India,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2075,0.7825595316490143
588,gas,India,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2080,0.7039327631029508
589,gas,India,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2085,0.6298577578731694
590,gas,India,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2090,0.5562559934570322
591,gas,India,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2095,0.4863394554730998
592,gas,India,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2100,0.4217438800138297
593,gas,South Asia,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2005,0.4509510772855955
594,gas,South Asia,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2010,1.1490880621022956
595,gas,South Asia,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2015,1.2404485714432418
596,gas,South Asia,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2020,1.4132938449676948
597,gas,South Asia,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2025,1.4729161455929518
598,gas,South Asia,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2030,1.6359466188840834
599,gas,South Asia,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2035,1.7729555891461557
600,gas,South Asia,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2040,1.9307210219347237
601,gas,South Asia,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2045,2.089471108107012
602,gas,South Asia,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2050,2.1169198560492806
603,gas,South Asia,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2055,2.042790918901321
604,gas,South Asia,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2060,1.9206412191217652
605,gas,South Asia,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2065,1.7658967642313204
606,gas,South Asia,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2070,1.6205631041107258
607,gas,South Asia,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2075,1.5037452866624808
608,gas,South Asia,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2080,1.4120640633789696
609,gas,South Asia,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2085,1.3230907307930515
610,gas,South Asia,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2090,1.2183679730694785
611,gas,South Asia,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2095,1.1012531894527167
612,gas,South Asia,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2100,0.9818676703243078
613,industry,Africa_Western,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2005,7.565923468472817
614,industry,Africa_Western,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2010,7.797487140760158
615,industry,Africa_Western,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2015,10.777142801324462
616,industry,Africa_Western,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2020,14.753567018657165
617,industry,Africa_Western,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2025,18.940625509362917
618,industry,Africa_Western,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2030,24.025790972321413
619,industry,Africa_Western,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2035,29.625396988480215
620,industry,Africa_Western,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2040,36.91158377051967
621,industry,Africa_Western,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2045,45.797628115264644
622,industry,Africa_Western,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2050,55.11568833242283
623,industry,Africa_Western,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2055,63.79238712704155
624,industry,Africa_Western,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2060,70.03694915158283
625,industry,Africa_Western,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2065,72.92073264445632
626,industry,Africa_Western,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2070,71.93557526061855
627,industry,Africa_Western,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2075,67.69732343033525
628,industry,Africa_Western,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2080,61.12481242287522
629,industry,Africa_Western,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2085,53.07784276901199
630,industry,Africa_Western,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2090,44.61727204255882
631,industry,Africa_Western,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2095,36.468789652624615
632,industry,Africa_Western,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2100,28.914094736556873
633,industry,Brazil,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2005,32.60325764252783
634,industry,Brazil,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2010,38.76234866075252
635,industry,Brazil,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2015,40.23672781621331
636,industry,Brazil,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2020,40.01196668630761
637,industry,Brazil,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2025,42.51077694485373
638,industry,Brazil,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2030,39.332779990875466
639,industry,Brazil,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2035,31.792851109070835
640,industry,Brazil,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2040,24.0916257930667
641,industry,Brazil,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2045,17.538673525027455
642,industry,Brazil,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2050,12.481372627613673
643,industry,Brazil,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2055,8.141401416319027
644,industry,Brazil,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2060,3.947607630231685
645,industry,Brazil,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2065,-1.2813155643006306
646,industry,Brazil,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2070,-6.751644819059089
647,industry,Brazil,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2075,-9.637414056386906
648,industry,Brazil,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2080,-11.14215364869821
649,industry,Brazil,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2085,-12.000434657992727
650,industry,Brazil,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2090,-12.402851131989463
651,industry,Brazil,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2095,-12.478811838234263
652,industry,Brazil,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2100,-12.350789676296243
653,industry,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2005,809.0893962559895
654,industry,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2010,1202.6353130018792
655,industry,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2015,1241.3731582156827
656,industry,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2020,1448.6611537382582
657,industry,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2025,1360.693405343116
658,industry,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2030,1203.8738625882015
659,industry,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2035,975.7561597603499
660,industry,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2040,761.1402160735585
661,industry,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2045,601.9823763560187
662,industry,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2050,480.36260663970364
663,industry,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2055,380.8943331160856
664,industry,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2060,289.95341787584385
665,industry,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2065,206.74110074287594
666,industry,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2070,142.95873530739095
667,industry,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2075,93.12506329362976
668,industry,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2080,47.91393568049045
669,industry,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2085,5.659588524600876
670,industry,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2090,-31.0478558238934
671,industry,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2095,-60.71245560708844
672,industry,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2100,-79.34578336406896
673,industry,India,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2005,89.06395416310544
674,industry,India,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2010,147.25833802072654
675,industry,India,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2015,176.3260155866183
676,industry,India,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2020,198.23162934661187
677,industry,India,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2025,215.49045979761115
678,industry,India,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2030,214.72674647930245
679,industry,India,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2035,203.82086554523534
680,industry,India,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2040,198.77574322388733
681,industry,India,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2045,193.60477673678164
682,industry,India,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2050,188.65366277065377
683,industry,India,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2055,181.18262634232633
684,industry,India,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2060,169.6835398104271
685,industry,India,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2065,155.3169786396664
686,industry,India,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2070,140.2303350429896
687,industry,India,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2075,124.0807823225679
688,industry,India,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2080,107.54882318015765
689,industry,India,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2085,91.1790182773731
690,industry,India,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2090,74.21676940812532
691,industry,India,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2095,58.43600566610284
692,industry,India,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2100,44.64550416984001
693,industry,South Asia,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2005,16.77085268614786
694,industry,South Asia,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2010,20.644637952789143
695,industry,South Asia,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2015,25.119351390772025
696,industry,South Asia,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2020,30.93943533663535
697,industry,South Asia,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2025,34.93779312169884
698,industry,South Asia,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2030,38.99841616942761
699,industry,South Asia,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2035,40.40788900667984
700,industry,South Asia,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2040,40.909589245223856
701,industry,South Asia,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2045,42.01095778400892
702,industry,South Asia,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2050,42.693398768133406
703,industry,South Asia,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2055,42.68352983156462
704,industry,South Asia,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2060,41.550270721763404
705,industry,South Asia,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2065,39.34346173819839
706,industry,South Asia,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2070,36.339338896031485
707,industry,South Asia,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2075,32.995775063110514
708,industry,South Asia,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2080,29.42014261623329
709,industry,South Asia,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2085,25.618231240703143
710,industry,South Asia,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2090,21.769328637552714
711,industry,South Asia,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2095,18.119118340187633
712,industry,South Asia,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2100,14.716929227018452
713,refined liquids,Africa_Western,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2020,-5.170741978637877e-08
714,refined liquids,Africa_Western,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2030,-2.1715595175450027e-06
715,refined liquids,Africa_Western,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2040,-1.5299749950930204e-05
716,refined liquids,Africa_Western,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2045,-1.2242843335187753e-05
717,refined liquids,Africa_Western,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2050,-1.01299468690088e-05
718,refined liquids,Africa_Western,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2055,-7.748409673141674e-06
719,refined liquids,Africa_Western,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2060,-1.835734187728691e-05
720,refined liquids,Africa_Western,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2065,-1.715780466260387e-05
721,refined liquids,Africa_Western,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2075,-2.552309634315672e-05
722,refined liquids,Africa_Western,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2080,-1.2735297404791682e-05
723,refined liquids,Africa_Western,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2085,-6.2654314439547925e-06
724,refined liquids,Africa_Western,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2090,-8.657374225044167e-06
725,refined liquids,Africa_Western,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2095,-1.7754373548618392e-06
726,refined liquids,Africa_Western,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2100,-3.481552488556571e-06
727,refined liquids,Brazil,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2005,-1.175066805e-06
728,refined liquids,Brazil,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2010,-4.149635844017042e-06
729,refined liquids,Brazil,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2015,-1.1014460136739048e-05
730,refined liquids,Brazil,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2025,-2.3126489225222245e-05
731,refined liquids,Brazil,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2030,-4.3093545720553466e-05
732,refined liquids,Brazil,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2035,-1.3512128720823547e-06
733,refined liquids,Brazil,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2040,-2.7161213303580405e-05
734,refined liquids,Brazil,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2045,-1.747272933707153e-05
735,refined liquids,Brazil,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2050,-6.343053636356863e-05
736,refined liquids,Brazil,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2055,-6.345601631981546e-05
737,refined liquids,Brazil,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2070,-5.446296009260117e-05
738,refined liquids,Brazil,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2075,-3.856936783132592e-06
739,refined liquids,Brazil,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2080,-3.154782953106594e-05
740,refined liquids,Brazil,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2085,-7.957378156254529e-05
741,refined liquids,Brazil,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2090,-3.992503887638978e-05
742,refined liquids,Brazil,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2095,-8.790753641286009e-05
743,refined liquids,Brazil,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2100,-3.9958832066006007e-05
744,refined liquids,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2010,-1.2462562735360274e-06
745,refined liquids,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2020,-1.3767656918147857e-05
746,refined liquids,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2025,-2.3681901439780242e-05
747,refined liquids,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2030,-1.2313811512059695e-05
748,refined liquids,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2035,-0.00023089978269970001
749,refined liquids,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2045,-0.0001305471361985288
750,refined liquids,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2055,-0.00045146478779708077
751,refined liquids,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2060,-2.778808003338368e-05
752,refined liquids,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2065,-5.9368986978295876e-05
753,refined liquids,China,"SPA1GCAM_SSP1,date=2023-21-11T12:23:14+06:015",2075,-0.0003623873945101579
